id_electoral,ano,tipo_eleccion,fecha_eleccion,coddpto82,coddpto,departamento82,departamento,codmpio82,codmpio,municipio,circunscripcion,codigo_partido,codigo_lista,en_lista,primer_apellido,segundo_apellido,nombres,votos,curules
519820001,1982,Asamblea Departamental,Marzo 14,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,19829999,3,,,,OTROS PARTIDO O MOVIMIENTOS,511,0
519820001,1982,Asamblea Departamental,Marzo 14,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,19829999,4,1,JURADO,GRAJALES,JAIRO,0,0
519820001,1982,Asamblea Departamental,Marzo 14,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,19829999,4,,,,OTROS PARTIDO O MOVIMIENTOS,268,0
519820001,1982,Asamblea Departamental,Marzo 14,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,19829999,5,1,MARIN,VALLEJO,JOSE A,0,0
519820001,1982,Asamblea Departamental,Marzo 14,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,19829999,5,,,,OTROS PARTIDO O MOVIMIENTOS,51,0
519820001,1982,Asamblea Departamental,Marzo 14,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,19829999,6,1,BETANCUR,CALLE,ELKIN J,0,0
519820001,1982,Asamblea Departamental,Marzo 14,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,19829999,6,,,,OTROS PARTIDO O MOVIMIENTOS,79,0
519820001,1982,Asamblea Departamental,Marzo 14,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,19829999,7,1,GOMEZ,HOYOS,VICTOR J,0,0
519820001,1982,Asamblea Departamental,Marzo 14,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,19829999,7,,,,OTROS PARTIDO O MOVIMIENTOS,22,0
519820001,1982,Asamblea Departamental,Marzo 14,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,,998,,VOTOS NULOS,,,163,0
519820001,1982,Asamblea Departamental,Marzo 14,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,,999,,VOTOS EN BLANCO,,,261,0
519820001,1982,Asamblea Departamental,Marzo 14,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Departamental,18480001,1,,,,PARTIDO LIBERAL COLOMBIANO,793,0
519820001,1982,Asamblea Departamental,Marzo 14,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Departamental,18480001,1,1,ESTRADA,VILLA,ARMANDO,0,1
